,ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_Site,Metadata_Site.1,Metadata_Well,Metadata_Well.1,Metadata_experiment,Metadata_fldr,Metadata_ilastik,Metadata_time,Metadata_time.1,Area,Center_X,Center_Y,Center_Z,Compactness,Eccentricity,EulerNumber,Extent,FormFactor,MajorAxisLength,MaxFeretDiameter,MaximumRadius,MeanRadius,MedianRadius,MinFeretDiameter,MinorAxisLength,Orientation,Perimeter,Solidity,Zernike_0_0,Zernike_1_1,Zernike_2_0,Zernike_2_2,Zernike_3_1,Zernike_3_3,Zernike_4_0,Zernike_4_2,Zernike_4_4,Zernike_5_1,Zernike_5_3,Zernike_5_5,Zernike_6_0,Zernike_6_2,Zernike_6_4,Zernike_6_6,Zernike_7_1,Zernike_7_3,Zernike_7_5,Zernike_7_7,Zernike_8_0,Zernike_8_2,Zernike_8_4,Zernike_8_6,Zernike_8_8,Zernike_9_1,Zernike_9_3,Zernike_9_5,Zernike_9_7,Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_pplt
170,4,29,,0,0,1,1,A1,A1,,,,3,3,4621,540.0,530.0,1.0,1.4401482706310416,0.8260798975282462,1.0,0.4230910089727156,0.0869700860100392,113.2391576892186,131.70041761513136,25.0,7.97887896268924,6.4031242374328485,83.92679011981309,63.816268951256994,6.946743699833828,817.1239999999973,0.5429444248619435,0.3341430142953953,0.0567392807125116,0.1542256499372549,0.0325161770490324,0.0599556058269552,0.0052074912792675,0.0281124834414886,0.0302228312027453,0.0080454902258493,0.0253596231383644,0.0102067837157371,0.0034987456463047,0.0042308752259465,0.011572927638996,0.0155091364686572,0.0062947300844795,0.0096772996262412,0.0069201120827556,0.0054133413062809,0.0066145064137734,0.0061368253944594,0.0066736197824337,0.012917741005703,0.0049520382043114,0.0048778285936991,0.0077474693188676,0.0030827645215507,0.0029592514753137,0.0056134463629311,0.0024521940099147,537.3542523263363,531.4905864531487,0,29,29
171,4,30,,0,0,1,1,A1,A1,,,,3,3,1758,28.0,529.0,1.0,1.5285799055629132,0.6442369078907952,1.0,0.3975576662143826,0.1237913908361646,65.64895519274671,71.69379331573968,13.41640786499874,4.074658916480615,3.1622776601683795,59.29621604380336,50.2100276426762,39.199065434922886,422.4439999999988,0.5872724235844329,0.4079626023207813,0.0247762885451523,0.1509192432838264,0.0347389880415156,0.0215498843973923,0.0343477326602272,0.0299247553282712,0.0398866472074823,0.014999856679895,0.0276845983890157,0.0174948550166834,0.0142089381162979,0.0128553514494104,0.0159016726329604,0.0169957659561954,0.0154260376140728,0.0053425159971444,0.0089602570913112,0.0088347049319526,0.0048809056122364,0.0024334184795349,0.0171831770677275,0.0056012524280259,0.0189951663837486,0.0068048153089911,0.007676131114815,0.0018311687429628,0.0073017864797315,0.0046236215344722,0.0052820760064336,31.046075085324237,533.981228668942,0,30,30
172,4,31,,0,0,1,1,A1,A1,,,,3,3,2018,306.0,576.0,1.0,1.7925844725172344,0.9029658560869434,1.0,0.4094136741732603,0.200682940870006,88.07517052812072,92.655275079188,16.401219466856727,5.159806362347747,4.242640687119285,44.97952799508402,37.84698430240768,69.64345755954324,355.47599999999903,0.6398224476854788,0.2992891556523655,0.1133078757169782,0.0529257434541947,0.0147365984963675,0.0731911128931734,0.0343505759711256,0.0347670468281524,0.0188739441210362,0.0253328181356802,0.0084060631947611,0.0252294194127697,0.0157867376914514,0.0057566214954243,0.0127239183216204,0.0157579090557228,0.006185420042559,0.0046297415194837,0.0039917194502637,0.0114103134977702,0.0078484892909898,0.0014775193542991,0.0057794600327521,0.00190760007375,0.0037914246104425,0.0024595967563886,0.0123364526541991,0.0021567050882101,0.0087638655225386,0.0036313500924247,0.0042344534672487,300.392467789891,567.5802775024777,0,31,31
173,4,32,,0,0,1,1,A1,A1,,,,3,3,15664,729.0,607.0,1.0,1.838824368085508,0.5111542029311732,1.0,0.3164444444444444,0.0290518780820277,204.97681536192667,240.3018934590404,28.0,7.525249196750339,5.385164807134504,207.4813886489125,176.1753227931427,40.89165631606879,2602.970000000029,0.4828532235939642,0.2988013267658439,0.0373926657940375,0.125305083569973,0.0139903101815282,0.0423367600183332,0.0300076506286088,0.0101271275631845,0.0119213555303545,0.0121912802854457,0.0272491781673141,0.0250432538798885,0.0043908393287904,0.0228780574863782,0.0078241461045215,0.0073737077280466,0.0086706258279812,0.0050308878911855,0.0108771473855033,0.0061850574482223,0.0064960081384384,0.027105555925846,0.0063127174509627,0.0065652033538335,0.0084752120694724,0.0035670827892843,0.007276601022997,0.00268129168391,0.0068136845858788,0.0078554974027245,0.0017044109339052,759.5424540347293,632.4726762002043,0,32,32
174,4,33,,0,0,1,1,A1,A1,,,,3,3,29848,198.0,719.0,1.0,1.8562763025464808,0.7181697208179879,1.0,0.2960083304408191,0.0221921243384441,307.65516473582767,342.49817517762045,40.311288741492746,10.222264343390323,7.280109889280518,241.53502082596904,214.0873794605852,17.679254837790644,4111.148000000128,0.4594969056929091,0.321412590405691,0.0346844487687031,0.1221622379322656,0.0333922891711139,0.0289378262588617,0.0199612697844719,0.0074714599787739,0.0228887998630608,0.0123079708315962,0.0224038010111695,0.0281482531904087,0.0050865441257287,0.0021420703133948,0.011451293525137,0.0135571064715486,0.0094598422862376,0.0161868921432425,0.0263246226776953,0.0075190615464036,0.0042591020896177,0.0060632872901532,0.0081395538778665,0.005197401342707,0.0123364697191482,0.003141339779352,0.0092225182842049,0.0125450681296554,0.0049043049035719,0.0046665369578612,0.0016844318396779,172.76048646475476,721.4204636826589,0,33,33
175,4,34,,0,0,1,1,A1,A1,,,,3,3,1514,326.0,623.0,1.0,1.4157039314787798,0.658670490269512,1.0,0.4827806122448979,0.1766319127364321,58.992696632850766,62.00806399170998,11.180339887498947,4.183618776400311,3.6055512754639887,51.78493260865576,44.38796412032264,-73.32865362485602,328.19599999999923,0.6295218295218294,0.4969842835201659,0.1133924122256881,0.0955713434295301,0.0272064025993782,0.0564890905142379,0.0197985305027384,0.0296851508844404,0.0315565288463098,0.0378068385583978,0.0088412467617544,0.0105739150391999,0.0133303155727614,0.0155589517712582,0.0172848838015035,0.0133679313156851,0.0168850645383784,0.0094337231616264,0.0122524202627203,0.0130678091612576,0.0046485662320771,0.0080846369624654,0.0051780940264957,0.0041019447590617,0.0035506454560522,0.008057694617519,0.0126232348062974,0.0077682919733312,0.0048012647019718,0.0072584854445744,0.0062027828618458,328.19418758256273,634.0620871862616,0,34,34
176,4,35,,0,0,1,1,A1,A1,,,,3,3,2786,658.0,661.0,1.0,1.4963628812244976,0.8549646635609767,1.0,0.4312693498452012,0.2277621082070723,91.34734395431016,105.4229576515476,19.0,6.43471652991516,5.385164807134504,51.93344450373661,47.38061111783962,39.722512525738395,392.06199999999893,0.7373296281593223,0.3191690994810296,0.0524758660527976,0.1494807043895052,0.0388352693718337,0.0551021875806277,0.0105833548568543,0.023899247642856,0.0302410439174962,0.0176480986361066,0.0267954747984295,0.0153321245746535,0.0056256771732783,0.0024839594314973,0.003147913870152,0.0229013537873494,0.0091292377053408,0.0062659181061037,0.0018930965625034,0.0108647860826341,0.0043326498177248,0.0068335801505635,0.0140970224855324,0.0159532002960476,0.0109272964395081,0.0046557040196622,0.0072539322566519,0.0073206208127863,0.0072047746713716,0.0094970301244266,0.0023324468133194,651.2221823402728,657.8618090452261,0,35,35
177,4,36,,0,0,1,1,A1,A1,,,,3,3,1345,553.0,643.0,1.0,1.2637883986176188,0.6726934329997305,1.0,0.4793300071275837,0.2675056146883976,52.86237480052956,60.00833275470999,12.16552506059644,4.410944363609716,3.6055512754639887,43.206896551724135,39.11399761951037,18.576895804651627,251.36199999999957,0.675370323876475,0.4702194935532019,0.0426724961472628,0.1836667675357531,0.0374134711916684,0.0111297856357496,0.0283988295860553,0.018417637880835,0.0314363574403762,0.0079788885486544,0.0206448087968831,0.021863589942393,0.0191455010563258,0.0060944853635675,0.0203959362947729,0.0064661610418595,0.0084756605062385,0.0092325458253577,0.0159457922303812,0.0225415578488519,0.0099696751020582,0.005606217451579,0.0067444430902099,0.0039611660610821,0.0144975608503856,0.0055115892125468,0.0115445797239471,0.003656407239992,0.0047648552476178,0.0096450149571553,0.0049128235747715,547.3063197026022,647.692936802974,0,36,36
178,4,37,,0,0,1,1,A1,A1,,,,3,3,1639,1091.0,670.0,1.0,1.4283823179535815,0.8851801369524023,1.0,0.539855072463768,0.3890459327940178,69.94512527601864,72.4016574395918,13.41640786499874,5.467010418108295,5.0,35.42424951330517,32.54186148937201,67.51562615743262,230.08799999999965,0.8261088709677418,0.3980998881764462,0.0356732192910518,0.1653315664835877,0.0761971699885007,0.018874046000546,0.015273953381264,0.0316772217814316,0.0577136907202446,0.0227343885074257,0.01618099985992,0.0101769616217186,0.0109958902458699,0.0101867011716938,0.0083874810525197,0.0182215368706177,0.0064349666130791,0.0057281569567687,0.0108069322062559,0.0129019719380558,0.0064356922054234,0.000879034522084,0.0077495793403866,0.0016289993735355,0.0047092711520003,0.0027996808602461,0.0070748450245668,0.0019634708670857,0.0115970089651025,0.0061426345826363,0.0033428175906467,1086.8566198901767,669.4466137888957,0,37,37
179,4,38,,0,0,1,1,A1,A1,,,,3,3,22744,654.0,877.0,1.0,2.442985508553966,0.9030007659165822,1.0,0.2751845130066545,0.0240236754561138,344.8555954011863,376.1834658780208,31.144823004794876,7.861227740610602,6.082762530298219,189.6687198524572,148.16339165445405,48.76752140652475,3449.202000000085,0.4469642629039706,0.2046338892650659,0.0283971465577422,0.0944524288437707,0.0384639147496683,0.023937329124239,0.0082090628107086,0.0279849977478491,0.0334677299854209,0.0158698185893538,0.002519996048977,0.0076510959334047,0.005788682841008,0.0065477056171829,0.0201634419015232,0.0141090615618734,0.0088418647813127,0.0140226872928335,0.0073564661852601,0.0018592538039731,0.0060477543621881,0.0051954767460514,0.0088774743306658,0.0069509171421131,0.0104393090277525,0.0043285749983599,0.0111471918646701,0.0099718322313435,0.0040532732846839,0.0046895654519316,0.0052388202804902,590.7237073513894,823.5160042208935,0,38,38
180,4,39,,0,0,1,1,A1,A1,,,,3,3,1169,322.0,679.0,1.0,3.956753909485788,0.9073160600314116,1.0,0.228677621283255,0.0477738174857717,99.91052535666624,91.24143795447328,6.324555320336759,2.1016737034134745,2.0,47.37615433949868,42.00730490481303,49.344887537026665,554.5199999999984,0.3711700269884108,0.1787888321676162,0.0426748394886989,0.0319374392475599,0.0360590959930112,0.0347747816249842,0.0119273333516951,0.0210914702591161,0.0158292766661049,0.0210912537369327,0.0084682815272404,0.0136234114790271,0.0083032970237168,0.0116236242153822,0.0114376429654076,0.0099410691409022,0.0126471871533711,0.0151458202856397,0.0174304619060512,0.0096262926714305,0.0062109413396722,0.004255050657156,0.0038504377167262,0.0037981268219713,0.0081286368259185,0.0076190148432213,0.0097935612461567,0.0082928046519232,0.006033867924588,0.0050249938213782,0.0034766747637593,338.97946963216424,697.3994867408042,0,39,39
181,4,40,,0,0,1,1,A1,A1,,,,3,3,1506,948.0,776.0,1.0,1.2064842892935328,0.6656815165280165,1.0,0.5621500559910414,0.3789829737014016,54.485447003910814,58.69412236331676,17.26267650163207,5.632782884485351,4.47213595499958,44.6784681613121,40.6590002363529,74.99629121174662,223.4639999999997,0.7569741140990197,0.5283366683345496,0.0776122617113253,0.1687567175795563,0.0418745848941483,0.0473768382726688,0.0346310277569334,0.0085599270004897,0.0093479346208524,0.0218458527433018,0.0156695244808771,0.0160979710874429,0.0198358339428557,0.0007660793508387,0.0191519033706598,0.0116738427043118,0.019657128363129,0.0165400279699226,0.005103799541783,0.021660000247052,0.0075791069974515,0.0037964361980183,0.0083802469582645,0.0034901176046973,0.0099177283266623,0.0096339936721282,0.0016971481909215,0.0026186986370102,0.0066198444812824,0.0066254431836093,0.0066435357225793,945.5232403718462,774.0776892430279,0,40,40
182,4,41,,0,0,1,1,A1,A1,,,,3,3,17016,268.0,989.0,1.0,2.2364733367055063,0.6381285084691436,1.0,0.2830715996805962,0.0178205705386315,246.1502728169344,287.0278732109479,28.231188426986208,6.401804807301923,4.242640687119285,220.0,189.51844786383413,-29.76615706258714,3463.9600000000846,0.4042333321455297,0.2422863115014272,0.003509512390601,0.1109099531572583,0.0168270180934549,0.0095386650930418,0.0165266555335855,0.0156043332593294,0.027342739730782,0.0105174621018551,0.0093944224082472,0.0123036731654829,0.0075119776576215,0.0114195369316487,0.0255513105663907,0.0118346661197114,0.0015354702895042,0.0051955002440046,0.0112856940510079,0.0078553674913785,0.0034363072726414,0.0138270321665549,0.0151015477401407,0.0093877862953649,0.0033690733349824,0.0051613342223572,0.0025404261948281,0.0115460378929554,0.0038778437645078,0.0043416574772645,0.0023515800941996,296.8881053126469,947.8690056417488,0,41,41
183,4,42,,0,0,1,1,A1,A1,,,,3,3,4436,1353.0,859.0,1.0,1.9818804934758685,0.8508892623100378,1.0,0.3050055005500549,0.0586862163485409,132.24137700798855,146.11296999240005,21.2602916254693,5.766475220156832,4.0,84.95778617636742,69.47235806802229,-76.77183029261043,974.6139999999968,0.4529303655299162,0.2645599616115594,0.0763027170870756,0.0818307373227402,0.0592344322043105,0.0298688659291657,0.024326308060403,0.0028493122941932,0.0398433334543206,0.0142407500441301,0.0124904228743826,0.0207986492419112,0.0025142531856968,0.0093354094515965,0.0055142326584501,0.0071475449544177,0.0017079569026036,0.0053584586330851,0.0102306518273773,0.0057612390702355,0.0037296470981199,0.003835074429299,0.0038036996710348,0.0033276104557128,0.0018919395679894,0.0034849425387113,0.0064771541503181,0.0101971201367108,0.0080163702359319,0.0053712740759583,0.0048625723825392,1350.0173579801624,878.452434625789,0,42,42
184,4,43,,0,0,1,1,A1,A1,,,,3,3,1095,90.0,869.0,1.0,2.234374257033072,0.7628335706389004,1.0,0.3130360205831904,0.0775749491747726,66.2278700807815,71.55417527999327,6.0,2.183510079332766,2.0,46.16323563534433,42.82260194639967,34.32381947970135,421.16399999999896,0.4927992799279927,0.2723041604462896,0.0156416551721917,0.1048293305343659,0.0338307438403417,0.0140855827975193,0.0205586865283638,0.0219580473135938,0.0048756760827476,0.0281033594537201,0.0072251986819947,0.0317653572754938,0.0056224885087383,0.0012095901265087,0.0116326594984672,0.0228466142049771,0.0124264190757418,0.01351286389279,0.0137783910932225,0.0017749209203495,0.0053952468032932,0.0103064875475904,0.0129459105028317,0.0078297574318279,0.0112422732953417,0.0094544794530845,0.0164669491997136,0.0067532140522719,0.0042355040983139,0.0069661807598889,0.0031358110014523,109.04566210045662,885.6356164383561,0,43,43
185,4,44,,0,0,1,1,A1,A1,,,,3,3,2542,773.0,980.0,1.0,3.525017045859814,0.7884857797716383,1.0,0.1955986457371498,0.0360460201368075,128.4569253982532,145.57815770231468,13.0,3.0607090238891694,2.23606797749979,88.50057185980323,79.00781548744665,53.67413979420171,941.3779999999965,0.3053270073869437,0.1527190545329487,0.0253139759576826,0.0621128497611007,0.0224905953494213,0.0308064955066381,0.0085067867137033,0.0015147194322005,0.0232922628406049,0.0054107133858341,0.011575062615844,0.0089060184170909,0.0044944476254509,0.0167788861118562,0.0239446248197704,0.009089989054115,0.0072373390924217,0.0021902947313147,0.0100080794055402,0.0060781897609648,0.0016061516299516,0.0053683920419583,0.0122139333592279,0.010082775586908,0.0048326821585993,0.0053238680570487,0.006065339296086,0.0109026924768026,0.0063285603844229,0.001690825103077,0.0024908237437847,778.4087332808812,953.1365066876476,0,44,44
186,4,45,,0,0,1,1,A1,A1,,,,3,3,808,449.0,941.0,1.0,4.137602163735825,0.786766548638638,1.0,0.1785240830755634,0.0612466699084553,78.43011880683649,77.62087348130012,5.385164807134504,1.9080719991215744,1.4142135623730951,48.68519216074465,48.41104391077952,67.54696846029073,407.16399999999913,0.3055975794251134,0.1587228991896615,0.0249608767667909,0.0468408077529431,0.0203795502895357,0.0329530607480348,0.01985610708937,0.0053032049211243,0.0058317942950664,0.0079641875037861,0.02413969945259,0.0128016523569395,0.016303832043074,0.0045282582626905,0.0041558800467555,0.0135246339383437,0.0008194953827464,0.0131225009966874,0.0029914005255906,0.0046886621046013,0.0051359959156376,0.0121880092128016,0.0029081161769129,0.0103869271325538,0.0030816653544573,0.0079087394118551,0.0066165571068315,0.0114794903687124,0.0103801788747125,0.0044057342174298,0.0020835089804863,443.3341584158416,944.7982673267328,0,45,45
187,4,46,,0,0,1,1,A1,A1,,,,3,3,902,637.0,967.0,1.0,1.5494002666092976,0.8466340000505258,1.0,0.5183908045977011,0.2056406668235237,52.64482664838575,58.05170109479997,13.0,4.212892367483524,3.1622776601683795,29.0,28.016292244265887,3.3660522837218108,234.7759999999996,0.6766691672918229,0.3407899315581949,0.0726440955196093,0.1298758373391978,0.0658252145063714,0.0525367116393826,0.0138438532982103,0.0348291974038901,0.0283477141477971,0.0273009427962959,0.0134107050756058,0.0070198086851785,0.0044272053171097,0.0116397611220278,0.0115467926757389,0.0056041168254842,0.0149626610102101,0.0064084196005399,0.0025731270026191,0.0043482969592712,0.0035276143678092,0.003000224378652,0.0099497042944739,0.0129215378404014,0.0019711236363961,0.0086285508153776,0.0004839272429081,0.0037042027898012,0.0089266580574343,0.001500002810489,0.0027378706438183,641.3348115299335,966.9778270509978,0,46,46
188,4,47,,0,0,1,1,A1,A1,,,,3,3,2351,523.0,992.0,1.0,1.3603514955651783,0.3870736149355441,1.0,0.4182529798968155,0.1543894303988656,66.2789637310364,86.83317338436963,17.0,5.774318776669865,5.0,67.04930839387951,61.11243994526845,17.936148312338496,437.4439999999988,0.5738345130583353,0.3651618480782606,0.0615108318231347,0.1630454904952294,0.0164657661957208,0.056368172816735,0.0248761337127281,0.0280988251226926,0.0207683409288447,0.001670436798502,0.0203829807293605,0.0196507406160445,0.0021150349661414,0.0046304096477253,0.0108710873420756,0.0108494224485522,0.0071917090839474,0.0239185482074171,0.006150819356982,0.0030140324904381,0.0066983771929953,0.0101189926925894,0.0031852611145205,0.0090461103584697,0.0065909323646721,0.0033442419654983,0.0078883697664611,0.0035350526194039,0.0017912682271341,0.0053827176411791,0.0029648791491979,522.192258613356,1000.0778392173544,0,47,47
189,4,48,,0,0,1,1,A1,A1,,,,3,3,918,960.0,1025.0,1.0,4.137970215605554,0.781441576116437,1.0,0.1887335526315789,0.0392189948888383,83.34341604748566,88.23264701911644,4.47213595499958,1.6455107826249151,1.4142135623730951,49.69142700924993,52.004492694797754,-59.503385079075805,542.3479999999985,0.289589905362776,0.1496249045854088,0.0050918134069579,0.056991469813885,0.0201911488268954,0.0051475130996143,0.0077303977163805,0.0158860703681729,0.0026124491192092,0.015931729513763,0.0060552547792103,0.0135623654176696,0.0011563117846099,0.0023739351705876,0.0018951668331973,0.0135730383725203,0.0070950272504213,0.0044268890323967,0.0131416166358894,0.0072406983093977,0.000811225832081,6.862884887750721e-05,0.005910870945245,0.0119683896114814,0.0062779774328638,0.004966610859135,0.0037418636981364,0.0081727747864096,0.0052999693014178,0.0036771755361558,0.0008871674437121,967.4542483660131,1001.1917211328976,0,48,48
190,4,49,,0,0,1,1,A1,A1,,,,3,3,3118,84.0,1011.0,1.0,1.4064158394843171,0.8261872002042884,1.0,0.5681486880466472,0.1836273635468314,91.94951022987361,98.15294188153507,17.204650534085253,6.105031106748895,5.0,55.0,51.80395830851621,-0.4410778058874671,461.92799999999886,0.7148916657113378,0.4120781503512805,0.1018489499504576,0.1229110923878343,0.036900402174636,0.0734969586228673,0.0174838976096711,0.0066496812879951,0.0166173905705514,0.0198563159400302,0.016210652710631,0.0127641539931363,0.0086501205224221,0.0035446989411228,0.0102759974343067,0.0129754155422855,0.0158103009758694,0.0104123558448222,0.0064240286986542,0.0059938976789805,0.0024653498337256,0.0001351946094755,0.0086179309050403,0.0077169529400013,0.0099758524654868,0.009635989185986,0.0041656648735688,0.003145893107501,0.0052148509029728,0.0044181983860144,0.0051889721277463,88.88871071199486,1014.376523412444,0,49,49
191,4,50,,0,0,1,1,A1,A1,,,,3,3,1256,697.0,1039.0,1.0,1.4672974034147004,0.8495283046817477,1.0,0.5597147950089126,0.2317883255851973,60.55291763522602,68.24954212300622,15.620499351813308,5.605092467282133,4.47213595499958,32.0,31.944270278399877,-1.6799076328232294,260.9479999999995,0.7480643240023823,0.3433209249006792,0.0635852923935479,0.1468188411028882,0.0484139870543241,0.0518190725396692,0.0147468218515498,0.0295394858899592,0.0366905476421401,0.01652183418088,0.0072190290375191,0.0177648856852278,0.003625049224814,0.0180077644171759,0.0136391083796597,0.0117400665264128,0.0108146785971643,0.0120778900865526,0.0076439928375056,0.0091472938525037,0.0019670638179913,0.0107898393801483,0.0004413745984396,0.0015915931573136,0.00922048744529,0.0075388849240751,0.0065210933292587,0.0205359084610636,0.0039619417544466,0.00393710267652,0.0011416330455722,693.2691082802547,1025.8049363057326,0,50,50
192,4,51,,0,0,1,1,A1,A1,,,,3,3,955,176.0,1032.0,1.0,1.2919126493749344,0.8506492050950932,1.0,0.682142857142857,0.438366839997574,49.60252684498501,49.49747468305833,15.652475842498529,5.856520805001332,5.0,27.0,26.077720276811306,-2.508247671425808,165.45799999999997,0.8289930555555555,0.4957002819796247,0.0772554264144456,0.154294020052248,0.0852537985532279,0.0440212056145794,0.023425306744826,0.0182422778995769,0.0323260035545763,0.027138037108947,0.0062911784959543,0.0148850246041249,0.0053811113530549,0.007275461787979,0.0048831502053292,0.0180537729123911,0.0163618048839377,0.0139189821831257,0.0035772300128708,0.0073122010365112,0.0092807077952626,0.0002659745881797,0.0008344016566759,0.0156429470833337,0.0079922647728862,0.0047766588929133,0.0073291307129922,0.0106892279613408,0.0061752713439388,0.0102956005899507,0.0039648685635988,172.3455497382199,1027.7989528795813,0,51,51
